QueryID	BodyTerms	AnchorTerms	TitleTerms	URLTerms	TermsWholeDocument	IDFBody	IDFAnchor	IDFTitle	IDFURL	IDFWholeDocument	TFIDFBody	TFIDFAnchor	TFIDFTitle	TFIDFURL	TFIDFWholeDocument	LengthBody	LengthAnchor	LengthTitle	LengthURL	LengthWholeDocument	BM25Body	BM25Anchor	BM25Title	BM25URL	BM25WholeDocument	LMIRABSBody	LMIRABSAnchor	LMIRABSTitle	LMIRABSURL	LMIRABSWholeDocument	LMIRDIRBody	LMIRDIRAnchor	LMIRDIRTitle	LMIRDIRURL	LMIRDIRWholeDocument	LMIRIMBody	LMIRIMAnchor	LMIRIMTitle	LMIRIMURL	LMIRIMWholeDocument	PageRank	InlinkNum	OutlinkNum	NumSlashURL	LenURL	NumChildPages	Docid	frac_stop	cover_stop	entropy
8b0b5fdb	0.075	0.333333	0.5	0.0	0.08	0.0	0.0	0.0	0.0	0.0	0.04637	0.283877	0.380424	0.0	0.049004	0.023877	0.285714	0.36	0.25	0.024053	0.682863	0.821374	0.868673	0.822782	0.357701	0.0	0.0	0.008387	0.239367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.661519	0.814889	0.873423	0.817989	0.23844	1.0	0.241379	0.166667	0.358974	0.0	9cfe8a5b6f1d	0.2833333333333333	0.2677165354330709	7.677558960286555
8b0b5fdb	0.0775	0.0	0.5	1.0	0.0825	0.0	0.0	0.0	0.0	0.0	0.046427	0.0	0.380424	0.587115	0.049046	0.019502	0.0	0.24	0.25	0.019524	0.639992	0.815	0.851964	0.82655	0.0	0.0	0.0	0.0	0.310386	0.019398	0.000467	0.027958	0.613821	0.058198	0.000572	0.058221	0.619954	0.808757	0.856715	0.821889	0.0	0.0	0.172414	0.333333	0.846154	0.0	95e08fec1f6e	0.48172757475083056	0.28346456692913385	7.4851859277807735
8b0b5fdb	0.08	0.0	0.5	0.0	0.0825	0.0	0.0	0.0	0.0	0.0	0.064081	0.0	0.380424	0.0	0.065388	0.063782	0.142857	0.2	0.75	0.063914	0.74273	0.784678	0.888728	0.775308	0.0	0.0	0.0	0.0	0.344452	0.051226	0.000623	0.040529	0.0	0.0	0.0	0.0	0.725568	0.77909	0.892469	0.77139	0.004498	0.105263	0.155172	0.5	0.615385	0.0	e17b33dd355e	0.4520042194092827	0.5984251968503937	8.452681924825914
8b0b5fdb	0.0925	0.666667	0.5	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.098206	0.864494	0.619576	0.0	0.106537	0.028164	0.5	0.16	0.625	0.028362	0.91102	0.850576	0.914393	0.843535	0.634331	0.390114	0.751525	0.316974	0.630151	0.48577	0.716369	0.383905	0.0	0.0	0.0	0.0	0.88544	0.845117	0.920564	0.839864	0.04461	0.157895	0.37931	0.5	0.487179	0.0	f1b1f3855612	0.18448637316561844	0.2755905511811024	7.4594290784328745
8b0b5fdb	0.0975	0.333333	0.0	1.0	0.1025	0.0	0.0	0.0	0.0	0.0	0.106441	0.432247	0.0	1.0	0.112026	0.019766	0.214286	0.16	0.5	0.019854	0.915556	0.862698	0.903026	0.861848	0.642118	0.385015	0.641083	0.327951	0.0	0.0	0.0	0.0	0.958306	0.980735	0.999809	0.980737	0.88566	0.85477	0.906653	0.855816	0.374939	0.105263	0.068966	0.5	0.846154	0.0	cc4f63dc134c	0.5622837370242214	0.4330708661417323	7.7856684854291816
8b0b5fdb	0.1	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.091607	0.0	0.0	0.0	0.091556	0.095618	0.428571	0.0	0.5	0.095684	0.727146	0.759759	0.879004	0.750454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.707622	0.751689	0.879042	0.744195	0.027998	0.105263	0.0	0.5	0.717949	0.0	9b17d344b33b	0.6142589118198875	0.7874015748031497	9.261911735854497
8b0b5fdb	0.105	0.0	0.0	0.0	0.105	0.0	0.0	0.0	0.0	0.0	0.074123	0.0	0.0	0.0	0.073936	0.035442	0.571429	0.12	0.375	0.035596	0.875191	0.874772	0.959074	0.861711	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.845543	0.86422	0.958517	0.85336	0.010838	0.105263	0.051724	0.333333	0.358974	0.0	a0a4f1cb4e74	0.6131979695431472	0.4645669291338583	7.777934980326006
8b0b5fdb	0.11	0.0	0.0	0.0	0.11	0.0	0.0	0.0	0.0	0.0	0.076944	0.0	0.0	0.0	0.076743	0.039905	0.5	0.16	0.25	0.040037	0.852495	0.863685	0.954982	0.851004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.824326	0.853505	0.95452	0.842982	0.018688	0.210526	0.534483	0.166667	0.205128	0.0	302928fb072a	0.5291095890410958	0.47244094488188976	8.057276487957674
8b0b5fdb	0.11	0.0	0.0	0.0	0.11	0.0	0.0	0.0	0.0	0.0	0.076944	0.0	0.0	0.0	0.076743	0.039905	0.5	0.16	0.25	0.040037	0.852495	0.863685	0.954982	0.851004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.824326	0.853505	0.95452	0.842982	0.034131	0.105263	0.551724	0.166667	0.230769	0.0	cc958a583aff	0.5291095890410958	0.47244094488188976	8.057276487957674
8b0b5fdb	0.11	0.333333	0.0	1.0	0.115	0.0	0.0	0.0	0.0	0.0	0.074236	0.283877	0.0	0.587115	0.076827	0.075259	0.285714	0.0	0.625	0.075303	0.651332	0.773939	0.88622	0.765823	0.357701	0.0	0.0	0.008387	0.0	0.0	0.0	0.0	0.540116	0.0	0.0	0.0	0.637157	0.768947	0.890463	0.762484	0.03111	0.105263	0.0	0.666667	0.974359	0.0	defe91988ff2	0.43556823585354254	0.4566929133858268	8.17912049815826
8b0b5fdb	0.1225	0.333333	0.0	1.0	0.1275	0.0	0.0	0.0	0.0	0.0	0.08941	0.283877	0.0	0.587115	0.092016	0.087725	0.285714	0.0	0.625	0.087769	0.718555	0.787205	0.90934	0.776566	0.357701	0.0	0.0	0.008387	0.0	0.0	0.0	0.0	0.540116	0.0	0.0	0.0	0.702803	0.782218	0.913709	0.773283	0.042809	0.157895	0.0	0.666667	0.974359	0.0	c048e59d6c00	0.43672966310599837	0.47244094488188976	8.307110263735128
8b0b5fdb	0.1575	0.333333	0.5	0.0	0.1625	0.0	0.0	0.0	0.0	0.0	0.121337	0.283877	0.380424	0.0	0.123925	0.179825	0.285714	0.12	0.375	0.179891	0.617358	0.735969	0.872044	0.726228	0.357701	0.0	0.0	0.008387	0.441325	0.095774	0.000934	0.075753	0.0	0.0	0.0	0.0	0.607603	0.731417	0.876095	0.723254	0.010643	0.105263	0.017241	0.333333	0.435897	0.0	6982f79a568c	0.43334015973786605	0.47244094488188976	8.275379257388773
8b0b5fdb	0.1675	0.0	0.5	0.0	0.17	0.0	0.0	0.0	0.0	0.0	0.099905	0.0	0.380424	0.0	0.100899	0.042631	0.214286	0.16	0.5	0.042719	0.645607	0.823228	0.917853	0.819315	0.0	0.0	0.0	0.0	0.386917	0.070683	0.000779	0.055916	0.0	0.0	0.0	0.0	0.625701	0.814714	0.918784	0.81271	0.061491	0.210526	0.034483	0.333333	0.410256	0.0	3fba57440422	0.5271867612293144	0.3228346456692913	7.276382231015629
8b0b5fdb	0.1825	0.333333	0.0	0.0	0.185	0.0	0.0	0.0	0.0	0.0	0.108367	0.283877	0.0	0.0	0.109321	0.045358	0.285714	0.08	0.25	0.04538	0.634544	0.821071	0.919988	0.817191	0.357701	0.0	0.0	0.008387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.615362	0.812746	0.920953	0.810764	0.02326	0.052632	0.086207	0.166667	0.410256	0.0	e773609d7362	0.5206611570247934	0.33070866141732286	7.332953174425987
8b0b5fdb	0.1825	0.666667	0.0	0.0	0.1875	0.0	0.0	0.0	0.0	0.0	0.108367	0.567753	0.0	0.0	0.110725	0.045336	0.642857	0.08	0.25	0.045468	0.634652	0.821132	0.920028	0.81725	0.354015	0.005735	0.094266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.615358	0.813374	0.921911	0.811361	0.064494	0.105263	0.068966	0.166667	0.410256	0.0	6373c17630b4	0.5210526315789473	0.33070866141732286	7.330435933207259
8b0b5fdb	0.2025	0.0	0.0	0.0	0.2025	0.0	0.0	0.0	0.0	0.0	0.125064	0.0	0.0	0.0	0.124594	0.086824	0.071429	0.0	0.5	0.08678	0.630783	0.79302	0.918895	0.784163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.613216	0.784652	0.918987	0.777688	0.010809	0.052632	0.0	0.5	0.717949	0.0	b1275750b3e2	0.45209947003668977	0.5669291338582677	8.801757567226575
8b0b5fdb	0.2325	0.0	0.0	0.0	0.2325	0.0	0.0	0.0	0.0	0.0	0.131158	0.0	0.0	0.0	0.130544	0.189016	0.071429	0.12	0.5	0.189038	0.223217	0.114649	0.129076	0.127118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.214643	0.114524	0.129748	0.126721	0.000251	0.052632	0.0	0.5	0.666667	0.0	d51dc7830647	0.5233333333333333	0.7007874015748031	9.2478987642694
8b0b5fdb	0.255	0.0	0.0	0.0	0.255	0.0	0.0	0.0	0.0	0.0	0.153327	0.0	0.0	0.0	0.15271	0.140338	0.0	0.0	1.0	0.14036	0.499582	0.739637	0.87331	0.733697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.486259	0.731997	0.873493	0.727774	0.0	0.0	0.0	0.333333	0.820513	0.0	673bd2d93898	0.4	0.5984251968503937	9.086447733453571
8b0b5fdb	0.3375	0.0	0.0	0.0	0.3375	0.0	0.0	0.0	0.0	0.0	0.210696	0.0	0.0	0.0	0.209927	0.237517	0.071429	0.12	0.5	0.237539	0.528915	0.73959	0.885074	0.730091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.515876	0.732062	0.885334	0.724309	0.000251	0.052632	0.0	0.5	0.666667	0.0	c70fff0ee84d	0.5131140414432691	0.7007874015748031	9.168051358790152
8b0b5fdb	0.3625	0.0	0.0	0.0	0.3625	0.0	0.0	0.0	0.0	0.0	0.224799	0.0	0.0	0.0	0.223964	0.222325	0.0	0.0	0.25	0.222215	0.551645	0.752907	0.900463	0.742834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.537786	0.745278	0.900771	0.736991	0.000514	0.052632	0.0	0.333333	0.538462	0.0	7abc1d4e7fa3	0.3766921718658034	0.6771653543307087	9.109298024261694
8b0b5fdb	0.3725	0.0	0.0	0.0	0.3725	0.0	0.0	0.0	0.0	0.0	0.216904	0.0	0.0	0.0	0.21596	0.364818	0.214286	0.0	0.5	0.364818	0.297298	0.621138	0.749962	0.622703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28927	0.615127	0.750469	0.618007	0.01398	0.052632	0.0	0.333333	0.512821	0.0	3156dfa1c8ea	0.38446128386029094	0.7795275590551181	9.866194216029873
8b0b5fdb	0.5675	0.0	0.0	0.0	0.5675	0.0	0.0	0.0	0.0	0.0	0.33909	0.0	0.0	0.0	0.337705	0.133764	0.071429	0.12	0.5	0.133786	0.687581	0.843215	1.0	0.829491	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.66759	0.834291	1.0	0.82264	0.000251	0.052632	0.0	0.5	0.666667	0.0	ae1809fd95a7	0.4239766081871345	0.5905511811023622	8.828476248375672
8b0b5fdb	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.071429	0.0	0.75	1.0	0.687455	0.727871	0.887062	0.716387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.670481	0.720612	0.887452	0.710857	0.000448	0.052632	0.0	0.666667	0.769231	0.0	349c4c410857	0.8389869213203238	0.937007874015748	9.562895581734727
96f4b100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028991	0.0	0.0	0.0	0.012868	0.005568	0.013263	0.322581	0.181818	0.006008	0.566958	0.804058	0.869611	0.730401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.506636	0.766353	0.834211	0.70517	0.573249	0.01676	0.183673	0.333333	0.197368	0.0	663b186fa722	0.35051546391752575	0.09448818897637795	6.347556807400319
96f4b100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028991	0.0	0.0	0.0	0.012868	0.0057	0.007958	0.16129	0.0	0.005569	0.564317	0.802797	0.869416	0.729199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.51413	0.771983	0.83483	0.70848	1.0	0.346369	0.408163	0.0	0.0	0.0	5b0ccbd5914c	0.34	0.18110236220472442	6.452799567566851
96f4b100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028991	0.0	0.0	0.0	0.012868	0.03078	0.003537	0.225806	0.636364	0.030829	0.285712	0.68741	0.83656	0.637937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.265837	0.668856	0.803167	0.624196	0.075007	0.01676	0.530612	0.666667	0.960526	0.0	4144169b488b	0.31906614785992216	0.2440944881889764	7.9523231704024075
96f4b100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028991	0.0	0.0	0.0	0.012868	0.03078	0.003537	0.225806	0.636364	0.030829	0.285712	0.68741	0.83656	0.637937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.265837	0.668856	0.803167	0.624196	0.274829	0.01676	1.0	0.666667	0.855263	0.0	56858dadec03	0.31906614785992216	0.2440944881889764	7.9523231704024075
96f4b100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028991	0.0	0.0	0.0	0.012868	0.141755	0.000884	0.225806	0.454545	0.141604	0.054911	0.574709	0.745084	0.552151	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.052365	0.561002	0.715515	0.541149	0.015758	0.005587	0.0	0.666667	0.302632	0.0	2e157ae40251	0.23138910207214122	0.3228346456692913	8.680906382594037
96f4b100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028991	0.0	0.0	0.0	0.012868	0.28899	0.002653	0.032258	0.454545	0.28869	0.0	0.505717	0.676372	0.511877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.49362	0.649397	0.501629	0.089676	0.005587	0.0	1.0	0.289474	0.0	b667d01c0665	0.04347107438016529	0.14173228346456693	9.717425708254249
96f4b100	0.0	0.066667	0.333333	0.0	0.016484	0.0	0.0	0.0	0.0	0.0	0.0	0.066667	0.300818	0.0	0.0	0.0	0.008842	0.16129	0.181818	0.0	0.05963	0.236055	0.090758	0.15075	0.496896	0.274528	0.04701	0.1804	0.366848	0.012199	0.0	0.061028	0.0	0.0	0.0	0.0	0.091723	0.277275	0.126871	0.167802	0.456674	0.044693	0.0	0.0	0.289474	0.0	6168c156dd21	0.25	0.015748031496062992	3.321928094887362
96f4b100	0.005495	0.0	0.0	0.0	0.005495	0.0	0.0	0.0	0.0	0.0	0.063476	0.0	0.0	0.0	0.048082	0.008112	0.0	0.16129	1.0	0.008069	0.716022	0.864109	0.914028	0.75005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.658854	0.837417	0.877839	0.730567	0.0	0.0	0.061224	0.666667	0.868421	0.0	a97293dabc6f	0.06770833333333333	0.06299212598425197	6.662199155694097
96f4b100	0.005495	0.0	0.0	0.0	0.005495	0.0	0.0	0.0	0.0	0.0	0.063476	0.0	0.0	0.0	0.048082	0.008725	0.0	0.16129	0.727273	0.008552	0.706667	0.859789	0.913146	0.746176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.652367	0.835165	0.877177	0.72785	0.0	0.0	0.061224	0.666667	0.618421	0.0	3c9199f9a3a2	0.07352941176470588	0.06299212598425197	6.712036719776767
96f4b100	0.005495	0.0	0.0	0.0	0.005495	0.0	0.0	0.0	0.0	0.0	0.063476	0.0	0.0	0.0	0.048082	0.008725	0.000884	0.16129	1.0	0.008727	0.706667	0.859789	0.913146	0.746176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.650037	0.83401	0.876936	0.726894	0.043418	0.011173	0.0	0.666667	0.842105	0.0	7d61f6c64c67	0.07352941176470588	0.06299212598425197	6.712036719776767
96f4b100	0.005495	0.0	0.0	0.0	0.005495	0.0	0.0	0.0	0.0	0.0	0.063476	0.0	0.0	0.0	0.048082	0.093568	0.004421	0.290323	0.545455	0.093716	0.226593	0.685463	0.825863	0.614893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.214625	0.669007	0.793193	0.602687	0.051081	0.03352	0.204082	0.666667	0.539474	0.0	4a1dd95071c5	0.8276740237691002	0.6929133858267716	8.429597181125777
96f4b100	0.005495	0.0	0.0	0.0	0.005495	0.0	0.0	0.0	0.0	0.0	0.063476	0.0	0.0	0.0	0.048082	0.198886	0.003537	0.16129	0.545455	0.198833	0.100413	0.635593	0.762406	0.572318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.096092	0.620858	0.73231	0.561117	0.04565	0.011173	0.0	0.666667	0.315789	0.0	b2936fb6d75a	0.5256277949776402	0.6692913385826772	9.131680927683707
96f4b100	0.021978	0.0	0.0	0.0	0.021978	0.0	0.0	0.0	0.0	0.0	0.079959	0.0	0.0	0.0	0.064842	0.188802	0.004421	0.096774	0.181818	0.188528	0.145396	0.706841	0.821618	0.676242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.139155	0.691548	0.790458	0.664593	0.063789	0.005587	0.0	0.5	0.25	0.0	661d8beaff12	0.6446504441869447	0.7322834645669292	9.204142157296344
96f4b100	0.027473	0.0	0.0	0.0	0.027473	0.0	0.0	0.0	0.0	0.0	0.056463	0.0	0.0	0.0	0.040801	0.403516	0.000884	0.225806	0.454545	0.403412	0.014887	0.571959	0.715225	0.582567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014176	0.559121	0.687988	0.572322	0.012511	0.005587	0.285714	0.5	0.697368	0.0	eadcc81c8365	0.18471996453376682	0.49606299212598426	9.956500902709543
96f4b100	0.027473	0.0	0.0	0.0	0.027473	0.0	0.0	0.0	0.0	0.0	0.056463	0.0	0.0	0.0	0.040801	0.403604	0.000884	0.225806	0.545455	0.403543	0.014872	0.571934	0.7152	0.582545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014154	0.559092	0.687952	0.572289	0.17106	0.005587	0.306122	0.5	0.75	0.0	9e3dfe5308bd	0.18471996453376682	0.49606299212598426	9.95625143283303
96f4b100	0.027473	0.0	0.0	0.0	0.027473	0.0	0.0	0.0	0.0	0.0	0.056463	0.0	0.0	0.0	0.040801	0.427062	0.000884	0.258065	0.727273	0.427137	0.011077	0.562774	0.70873	0.576821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010502	0.550112	0.681679	0.566613	0.003249	0.005587	0.122449	0.666667	1.0	0.0	b9ba69befc0b	0.17632534495279592	0.3858267716535433	9.888577157189925
96f4b100	0.027473	0.066667	0.333333	1.0	0.049451	0.0	0.0	0.0	0.0	0.0	0.172426	0.161	1.0	1.0	0.300168	0.008638	0.015915	0.354839	0.0	0.009165	1.0	1.0	1.0	1.0	0.769778	0.97403	1.0	0.963767	0.7353	0.959924	0.999608	0.961958	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.103053	0.01676	0.265306	0.0	0.026316	0.0	79858ce03e88	0.544	0.14960629921259844	6.404304221648936
96f4b100	0.038462	0.0	0.0	0.0	0.038462	0.0	0.0	0.0	0.0	0.0	0.154424	0.0	0.0	0.0	0.140857	0.063358	0.004421	0.096774	0.181818	0.063062	0.592223	0.891775	0.96501	0.847389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.558894	0.872653	0.928796	0.832716	0.014668	0.005587	0.0	0.5	0.25	0.0	661b34a126d6	0.7082352941176471	0.7165354330708661	8.428475821840188
96f4b100	0.043956	0.0	0.0	0.0	0.043956	0.0	0.0	0.0	0.0	0.0	0.101937	0.0	0.0	0.0	0.087188	0.138422	0.002653	0.193548	0.181818	0.138184	0.237753	0.783689	0.887263	0.752404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.226326	0.767114	0.85407	0.739653	0.008197	0.005587	0.020408	0.5	0.210526	0.0	51b5a0c91da9	0.8947688564476886	0.7874015748031497	8.628032348831784
96f4b100	0.043956	0.0	0.0	0.0	0.043956	0.0	0.0	0.0	0.0	0.0	0.130928	0.0	0.0	0.0	0.116816	0.256281	0.0	0.064516	0.181818	0.255756	0.175808	0.740935	0.849581	0.700811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.168534	0.725428	0.817897	0.689097	0.0	0.0	0.346939	0.5	0.276316	0.0	88654d88a7ae	0.46970481615743137	0.6141732283464567	8.831416199114013
96f4b100	0.043956	0.0	0.0	0.0	0.043956	0.0	0.0	0.0	0.0	0.0	0.130928	0.0	0.0	0.0	0.116816	0.257202	0.002653	0.064516	0.181818	0.256808	0.175135	0.740544	0.84921	0.70043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.167802	0.724987	0.817488	0.688668	0.035532	0.005587	0.346939	0.5	0.289474	0.0	f6a4be1364dc	0.46829896907216495	0.6141732283464567	8.833434685091222
96f4b100	0.049451	0.033333	0.333333	0.0	0.06044	0.0	0.0	0.0	0.0	0.0	0.049451	0.033333	0.300818	0.0	0.044693	0.013417	0.002653	0.096774	0.272727	0.013068	0.102741	0.212923	0.159023	0.1	0.636367	0.309043	0.000948	0.226041	0.47002	0.056912	0.000197	0.103996	0.0	0.0	0.0	0.0	0.096651	0.216641	0.16252	0.106158	0.348612	0.03352	0.122449	0.666667	0.315789	0.0	fbbcb3a45dcc	0.5204081632653061	0.31496062992125984	7.192927812941451
96f4b100	0.065934	0.0	0.0	0.0	0.065934	0.0	0.0	0.0	0.0	0.0	0.32685	0.0	0.0	0.0	0.316928	0.519051	0.002653	0.096774	0.454545	0.518879	0.219198	0.717707	0.828603	0.672671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.210286	0.702507	0.797502	0.661164	0.088594	0.005587	0.0	1.0	0.302632	0.0	fa0246613e32	0.7874246871620578	0.889763779527559	9.309402264166804
96f4b100	0.065934	0.0	0.0	0.0	0.065934	0.0	0.0	0.0	0.0	0.0	0.32685	0.0	0.0	0.0	0.316928	0.520542	0.003537	0.096774	0.454545	0.520414	0.218574	0.717417	0.828263	0.672393	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.209675	0.702212	0.797164	0.660882	0.002068	0.005587	0.020408	1.0	0.276316	0.0	993ad86bcc60	0.7873094101339905	0.889763779527559	9.31312160489519
96f4b100	0.065934	0.0	1.0	0.0	0.082418	0.0	0.0	0.0	0.0	0.0	0.065934	0.0	0.902452	0.0	0.067039	0.007585	0.0	0.806452	0.272727	0.008069	0.111597	0.235113	0.182127	0.145326	0.0	0.0	0.0	0.0	0.289869	0.038147	0.039372	0.018078	0.0	0.0	0.0	0.0	0.103439	0.231625	0.185603	0.145409	0.0	0.0	0.0	0.333333	0.289474	0.0	123547e012c4	0.6847826086956522	0.13385826771653545	5.74099367765445
96f4b100	0.071429	0.0	0.0	0.0	0.071429	0.0	0.0	0.0	0.0	0.0	0.187391	0.0	0.0	0.0	0.174376	0.823475	0.002653	0.096774	0.454545	0.823357	0.056251	0.658584	0.761103	0.619894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.054191	0.644625	0.732641	0.609262	0.00334	0.005587	0.020408	1.0	0.25	0.0	ddb2d73f662f	0.6559863579249686	0.8818897637795275	9.632249347821693
96f4b100	0.098901	0.0	0.0	0.0	0.098901	0.0	0.0	0.0	0.0	0.0	0.185873	0.0	0.0	0.0	0.172682	0.270005	0.003537	0.129032	0.181818	0.269745	0.20829	0.788739	0.898012	0.746221	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.198742	0.772426	0.864843	0.73388	0.007715	0.005587	0.0	0.5	0.197368	0.0	a07adccb01f0	0.7194738347154704	0.8031496062992126	9.14318266341924
96f4b100	0.10989	0.0	0.0	0.0	0.10989	0.0	0.0	0.0	0.0	0.0	0.254843	0.0	0.0	0.0	0.24311	0.461262	0.002653	0.032258	0.454545	0.460992	0.18281	0.765387	0.874075	0.71658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.175152	0.749583	0.841825	0.704734	0.088594	0.005587	0.0	1.0	0.302632	0.0	59c919f5f44d	0.04123831775700935	0.14173228346456693	10.912900652388826
96f4b100	0.10989	0.0	0.0	0.0	0.10989	0.0	0.0	0.0	0.0	0.0	0.254843	0.0	0.0	0.0	0.24311	0.46284	0.003537	0.032258	0.454545	0.462615	0.182161	0.765045	0.873676	0.71621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.174517	0.749227	0.84143	0.704359	0.002068	0.005587	0.020408	1.0	0.276316	0.0	302787cb9b7e	0.042890442890442894	0.18110236220472442	10.91928096422624
96f4b100	0.115385	0.0	0.0	0.0	0.115385	0.0	0.0	0.0	0.0	0.0	0.144375	0.0	0.0	0.0	0.130186	1.0	0.003537	0.193548	0.272727	1.0	0.00505	0.536775	0.684009	0.556107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004501	0.525032	0.658319	0.546441	0.086837	0.011173	0.0	0.5	0.526316	0.0	a802e7b03f62	0.8984877600467875	0.8976377952755905	9.2456902614583
96f4b100	0.131868	0.0	0.0	0.0	0.131868	0.0	0.0	0.0	0.0	0.0	0.131868	0.0	0.0	0.0	0.117318	0.010348	0.000884	0.0	0.636364	0.009955	0.116566	0.28716	0.217929	0.16583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.106486	0.278703	0.209653	0.160403	0.001785	0.005587	0.0	0.5	0.565789	0.0	80434b5a6606	0.03755868544600939	0.03937007874015748	6.468165709251529
96f4b100	0.197802	0.0	1.0	0.0	0.214286	0.0	0.0	0.0	0.0	0.0	0.197802	0.0	0.902452	0.0	0.201117	0.030035	0.001768	1.0	0.636364	0.031049	0.113724	0.221819	0.217769	0.129683	0.0	0.0	0.0	0.0	0.247024	0.0	0.038789	0.0	0.0	0.0	0.0	0.0	0.104453	0.217296	0.21303	0.128725	0.17685	0.150838	0.591837	0.333333	0.381579	0.0	5c72be753a67	0.296969696969697	0.2755905511811024	7.439441842714803
